x,y
4.639662821704980900e+00,5.104877821423770001e-03
4.809728713385759136e+00,4.734700344684483753e-03
4.979730594254796472e+00,4.294271972028695927e-03
5.149670499080304609e+00,3.780442115527193891e-03
5.319550462630591170e+00,3.190060187364451849e-03
5.489372519673917594e+00,2.519975599582835457e-03
5.659138704978555978e+00,1.767037764352608065e-03
5.828851053312799735e+00,9.280960937871896022e-04
5.998511599444888986e+00,0.000000000000000000e+00
6.168122378143102935e+00,-1.020401104881329957e-03
6.337685424175720783e+00,-2.136257808771802047e-03
6.507202772311021732e+00,-3.350720699486942067e-03
6.676676457317281432e+00,-4.666940364984384360e-03
6.846108513962729347e+00,-6.088067393122287285e-03
7.015500977015676654e+00,-7.617252371716176640e-03
7.184855881244391895e+00,-9.257645888737897621e-03
7.354175261417150722e+00,-1.101239853200297603e-02
7.523461152302200361e+00,-1.288466088944062449e-02
7.692715588667834226e+00,-1.487758354889479051e-02
7.861940605282299543e+00,-1.699431709826626502e-02
8.031138236913911044e+00,-1.923801212541320638e-02
8.200310518330923060e+00,-2.161181921825061636e-02
8.369459484301579266e+00,-2.411888896465086418e-02
8.538587169594173076e+00,-2.676237195247210821e-02
8.707695608976987245e+00,-2.954541876960092850e-02
8.876786837218272552e+00,-3.247118000395232684e-02
9.045862889086336622e+00,-3.554280624335603989e-02
9.214925799349394708e+00,-3.876344807574128026e-02
9.383977602775765092e+00,-4.213625608893778463e-02
9.553020334133680791e+00,-4.566438087088897646e-02
9.722056028191452981e+00,-4.935097300942459242e-02
9.891086719717360864e+00,-5.319918309243121257e-02
1.006011444347963746e+01,-5.721216170780962784e-02
1.022914123424655131e+01,-6.139305944343220744e-02
1.039816912678639937e+01,-6.574502688718553145e-02
1.056720015586745376e+01,-7.027121462692775822e-02
1.073623635625800077e+01,-7.497477325055967867e-02
1.090527976272628408e+01,-7.985885334598208374e-02
1.107433241004057223e+01,-8.492660550101049921e-02
1.124339633296913377e+01,-9.018118030360255943e-02
1.141247356628027276e+01,-9.562572834158800106e-02
1.158156614474225776e+01,-1.012634002028676150e-01
1.175067610312332889e+01,-1.070973464753279814e-01
1.191980547619176178e+01,-1.131307177468272585e-01
1.208895629871585697e+01,-1.193666646052662372e-01
1.225813060546387590e+01,-1.258083376385172869e-01
1.242733043120409775e+01,-1.324588874344669875e-01
1.259655781070476976e+01,-1.393214645809734975e-01
1.276581477873416048e+01,-1.463992196659660294e-01
1.293510337006058464e+01,-1.536953032772743200e-01
1.310442561945225748e+01,-1.612128660027991600e-01
1.327378356167752216e+01,-1.689550584304271297e-01
1.344317923150457972e+01,-1.769250311480448090e-01
1.361261466370174134e+01,-1.851259347435245672e-01
1.378209189303725779e+01,-1.935609198047387736e-01
1.395161295427941894e+01,-2.022331369195882189e-01
1.412117988219651465e+01,-2.111457366759026399e-01
1.429079471155677084e+01,-2.203018696616396710e-01
1.446045947712847024e+01,-2.297046864646290487e-01
1.463017621367990984e+01,-2.393573376727431423e-01
1.479994695597935461e+01,-2.492629738738969536e-01
1.496977373879506601e+01,-2.594247456559912735e-01
1.513965859689531257e+01,-2.698458036068416277e-01
1.530960356504837350e+01,-2.805292983143772290e-01
1.547961067802251023e+01,-2.914783803664278139e-01
1.564968197058603039e+01,-3.026962003509510168e-01
1.581981947750716344e+01,-3.141859088557623636e-01
1.599002523355420635e+01,-3.259506564687484342e-01
1.616030127349541345e+01,-3.379935937778526522e-01
1.633064963209906750e+01,-3.503178713708905434e-01
1.650107234413342994e+01,-3.629266398357628987e-01
1.667157144436681548e+01,-3.758230497603420872e-01
1.684214896756743585e+01,-3.890102517325289000e-01
1.701280694850359154e+01,-4.024913963401814954e-01
1.718354742194354401e+01,-4.162696341712148751e-01
1.735437242265559732e+01,-4.303481158134587758e-01
1.752528398540797383e+01,-4.447299918548566211e-01
1.769628414496899182e+01,-4.594184128832381475e-01
1.786737493610688432e+01,-4.744165294865183569e-01
