blue,42.45795044811384,-3.179200793770889,0,0.01,0.01,0
blue,43.06351938554596,-3.616681384605684,0,0.01,0.01,0
blue,43.62269835311905,-4.113103809781151,0,0.01,0.01,0
blue,44.13376432970891,-4.659014651030766,0,0.01,0.01,0
blue,44.59768264383808,-5.245598044240403,0,0.01,0.01,0
blue,45.018422233070204,-5.863938508015842,0,0.01,0.01,0
blue,45.40119583661229,-6.5065274915415685,0,0.01,0.01,0
blue,45.751249336952455,-7.1675477844760564,0,0.01,0.01,0
blue,46.07423676476884,-7.842227806396828,0,0.01,0.01,0
blue,46.37292585867874,-8.528017803593677,0,0.01,0.01,0
blue,46.64792119574178,-9.223652448827629,0,0.01,0.01,0
blue,46.899126408562935,-9.928228550933042,0,0.01,0.01,0
blue,47.12613202642608,-10.640966824283886,0,0.01,0.01,0
blue,47.32788748284835,-11.361255193560876,0,0.01,0.01,0
blue,47.50274917653928,-12.088533605735684,0,0.01,0.01,0
blue,47.64843182517748,-12.822203986477426,0,0.01,0.01,0
blue,47.76189805287204,-13.561528063116914,0,0.01,0.01,0
blue,47.83921101558837,-14.305483700046821,0,0.01,0.01,0
blue,47.87532916966945,-15.052552589004932,0,0.01,0.01,0
blue,47.86298998573378,-15.800350085082243,0,0.01,0.01,0
blue,47.79482837731432,-16.545073779345337,0,0.01,0.01,0
blue,47.65992528298562,-17.280543650077185,0,0.01,0.01,0
blue,47.44758166190864,-17.997362802969242,0,0.01,0.01,0
blue,47.14569823593544,-18.681151958607114,0,0.01,0.01,0
blue,46.74547403968885,-19.312194940022007,0,0.01,0.01,0
blue,46.246315965569636,-19.868020756148816,0,0.01,0.01,0
blue,45.65780098348583,-20.328166855242063,0,0.01,0.01,0
blue,45.001829257366424,-20.68631948473197,0,0.01,0.01,0
blue,44.30482161381764,-20.956764209374185,0,0.01,0.01,0
blue,43.58458370690481,-21.157999643558018,0,0.01,0.01,0
blue,42.851324937420145,-21.30540676885352,0,0.01,0.01,0
blue,42.11120246723924,-21.41357946425377,0,0.01,0.01,0
blue,41.36740715863225,-21.492984682517026,0,0.01,0.01,0
blue,40.6218347509261,-21.553690452427066,0,0.01,0.01,0
blue,39.875228533431795,-21.600001048308286,0,0.01,0.01,0
blue,39.12785760067763,-21.631615499773904,0,0.01,0.01,0
blue,38.37999573748497,-21.647868128170753,0,0.01,0.01,0
blue,37.63195796198936,-21.64794642135717,0,0.01,0.01,0
blue,36.88410995212242,-21.631180420741703,0,0.01,0.01,0
blue,36.13685777077313,-21.596990174280556,0,0.01,0.01,0
blue,35.39065121620824,-21.54475452788919,0,0.01,0.01,0
blue,34.645982135991424,-21.473906899556646,0,0.01,0.01,0
blue,33.903380208857314,-21.383946416127113,0,0.01,0.01,0
blue,33.163407153603714,-21.27444849901236,0,0.01,0.01,0
blue,32.42664942437621,-21.14507445563792,0,0.01,0.01,0
blue,31.69371619835962,-20.995549293944148,0,0.01,0.01,0
blue,30.965215119650637,-20.825744238538885,0,0.01,0.01,0
blue,30.241749134955942,-20.635630477070254,0,0.01,0.01,0
blue,29.52390947714909,-20.425270027787516,0,0.01,0.01,0
blue,28.812261921876612,-20.194830419904804,0,0.01,0.01,0
blue,28.10733645822166,-19.94458145837448,0,0.01,0.01,0
blue,27.409617920920233,-19.674889560988493,0,0.01,0.01,0
blue,26.719537971826817,-19.38620992807658,0,0.01,0.01,0
blue,26.03746873495338,-19.079076911533235,0,0.01,0.01,0
blue,25.363779378720693,-18.753970813193327,0,0.01,0.01,0
blue,24.698708171543522,-18.41157984504834,0,0.01,0.01,0
blue,24.04240044356962,-18.05267479663918,0,0.01,0.01,0
blue,23.39395735715066,-17.679721672113956,0,0.01,0.01,0
blue,22.746174011629186,-17.305618832701665,0,0.01,0.01,0
blue,22.08896373206906,-16.948447167269684,0,0.01,0.01,0
blue,21.411402970374375,-16.63195296957108,0,0.01,0.01,0
blue,20.702886315446626,-16.39405914477187,0,0.01,0.01,0
blue,19.962902173877715,-16.298343680373982,0,0.01,0.01,0
blue,19.221919282339563,-16.38851018091067,0,0.01,0.01,0
blue,18.50722346871094,-16.607406870323857,0,0.01,0.01,0
blue,17.81835604991293,-16.89856039304327,0,0.01,0.01,0
blue,17.146081595326777,-17.22653404776691,0,0.01,0.01,0
blue,16.48048633098969,-17.5679483299429,0,0.01,0.01,0
blue,15.812501239469995,-17.904637886299767,0,0.01,0.01,0
blue,15.134015030355798,-18.21950642818017,0,0.01,0.01,0
blue,14.43862238094475,-18.494755941399212,0,0.01,0.01,0
blue,13.722472064002922,-18.709768763629203,0,0.01,0.01,0
blue,12.987007630243014,-18.84388387570309,0,0.01,0.01,0
blue,12.241063134204232,-18.895372946816813,0,0.01,0.01,0
blue,11.49340491294926,-18.87873220999182,0,0.01,0.01,0
blue,10.74845464009983,-18.811806404832218,0,0.01,0.01,0
blue,10.007026747062113,-18.712700401398347,0,0.01,0.01,0
blue,9.267563343276507,-18.599674407886518,0,0.01,0.01,0
blue,8.527397039289966,-18.49141781955554,0,0.01,0.01,0
blue,7.78408094349048,-18.408013031462783,0,0.01,0.01,0
blue,7.037212385785168,-18.36834495705805,0,0.01,0.01,0
blue,6.289266876298889,-18.372507983605242,0,0.01,0.01,0
blue,5.542374115299289,-18.413025605156253,0,0.01,0.01,0
blue,4.797581986178649,-18.482411039235167,0,0.01,0.01,0
blue,4.055109525822154,-18.573464159665757,0,0.01,0.01,0
blue,3.3145850571965667,-18.679274387944577,0,0.01,0.01,0
blue,2.5752758216011387,-18.793304640132625,0,0.01,0.01,0
blue,1.8362633168825013,-18.90925102696628,0,0.01,0.01,0
blue,1.0965874463989422,-19.020866943026427,0,0.01,0.01,0
blue,0.3553958453656776,-19.121870973066212,0,0.01,0.01,0
blue,-0.3879063270270038,-19.205827629371,0,0.01,0.01,0
blue,-1.1334850066066124,-19.266077807742835,0,0.01,0.01,0
blue,-1.8808794749570907,-19.295751198114047,0,0.01,0.01,0
blue,-2.6287903482637844,-19.28789896483668,0,0.01,0.01,0
blue,-3.374891355568387,-19.235785849926774,0,0.01,0.01,0
blue,-4.1158380191353885,-19.134003726881843,0,0.01,0.01,0
blue,-4.848546912181824,-18.983862090734622,0,0.01,0.01,0
blue,-5.571104552892713,-18.79060639771274,0,0.01,0.01,0
blue,-6.282578231061628,-18.559804125321243,0,0.01,0.01,0
blue,-6.982764744335107,-18.296686730674256,0,0.01,0.01,0
blue,-7.672054232979043,-18.00617475374272,0,0.01,0.01,0
blue,-8.351274421116777,-17.69280779067327,0,0.01,0.01,0
blue,-9.021519439334774,-17.360654300194106,0,0.01,0.01,0
