blue,-5.680176554341138,10.810506282024967,0,0.01,0.01,0
blue,-5.174927934321342,10.260555562827186,0,0.01,0.01,0
blue,-4.8160882750544936,9.604489276306268,0,0.01,0.01,0
blue,-4.57376692526827,8.896267759397155,0,0.01,0.01,0
blue,-4.411031510026611,8.16522978063982,0,0.01,0.01,0
blue,-4.295745861300709,7.425066609931164,0,0.01,0.01,0
blue,-4.204167718642097,6.681540041274204,0,0.01,0.01,0
blue,-4.1180979151954205,5.93734424603641,0,0.01,0.01,0
blue,-4.021724197270075,5.19443272854933,0,0.01,0.01,0
blue,-3.8993874783030904,4.455407628533628,0,0.01,0.01,0
blue,-3.7337348046372476,3.724978395105637,0,0.01,0.01,0
blue,-3.5037017731106594,3.0124114657342034,0,0.01,0.01,0
blue,-3.1851151811969025,2.335127784469499,0,0.01,0.01,0
blue,-2.760451248155949,1.7192436696442428,0,0.01,0.01,0
blue,-2.2144326432513743,1.209350699381453,0,0.01,0.01,0
blue,-1.5429154891694274,0.886520366632439,0,0.01,0.01,0
blue,-0.8039753567737229,0.7716105047469668,0,0.01,0.01,0
blue,-0.05523826694363976,0.750382445746979,0,0.01,0.01,0
blue,0.6939122884140616,0.7473207902950563,0,0.01,0.01,0
blue,1.443068844547323,0.7464775769762895,0,0.01,0.01,0
blue,2.192225354996914,0.7474168019845848,0,0.01,0.01,0
blue,2.9413787926972965,0.7497816505738939,0,0.01,0.01,0
blue,3.6905285585582703,0.7531232050920167,0,0.01,0.01,0
blue,4.439675826736536,0.7569900349344465,0,0.01,0.01,0
blue,5.188822780655148,0.760917893723267,0,0.01,0.01,0
blue,5.937971617515263,0.7644646075716892,0,0.01,0.01,0
blue,6.687123775287988,0.7672120098425452,0,0.01,0.01,0
blue,7.436279223096143,0.768808486456777,0,0.01,0.01,0
blue,8.185436316280352,0.7689569235364502,0,0.01,0.01,0
blue,8.93459173327884,0.7673892241778546,0,0.01,0.01,0
blue,9.683734605947983,0.762910160793183,0,0.01,0.01,0
blue,10.432822189518864,0.7528842345787439,0,0.01,0.01,0
blue,11.181752780005658,0.7346548081644997,0,0.01,0.01,0
blue,11.930339672890417,0.7056419002430729,0,0.01,0.01,0
blue,12.678283226341016,0.6632514869921167,0,0.01,0.01,0
blue,13.425129456634382,0.6047051252525648,0,0.01,0.01,0
blue,14.17021359166512,0.5269512667753489,0,0.01,0.01,0
